"symptom","rti","year","model","est","lwr","upr","region"
"Urethral discharge","NG",1993,"Lower and moderate",0.690722294557741,0.588400773417504,0.777237249212438,"Sub-Saharan Africa"
"Urethral discharge","NG",1993,"Lower only",0.640002885508663,0.522953135003718,0.742475731145077,"Sub-Saharan Africa"
"Urethral discharge","NG",1994,"Lower, moderate, and higher",0.69685203401529,0.604269375984672,0.775810707019809,"Sub-Saharan Africa"
"Urethral discharge","NG",1994,"Lower and moderate",0.696729346222769,0.599711414595705,0.778902126019383,"Sub-Saharan Africa"
"Urethral discharge","NG",1994,"Lower only",0.648465850042873,0.537832917243413,0.745163878868493,"Sub-Saharan Africa"
"Urethral discharge","NG",1995,"Lower, moderate, and higher",0.70168961789852,0.613277449445267,0.777231202389415,"Sub-Saharan Africa"
"Urethral discharge","NG",1995,"Lower and moderate",0.702669947665664,0.610783354217194,0.780654192190034,"Sub-Saharan Africa"
"Urethral discharge","NG",1995,"Lower only",0.656836539233437,0.552415146378411,0.748009234726435,"Sub-Saharan Africa"
"Urethral discharge","NG",1996,"Lower, moderate, and higher",0.706482520335993,0.621951816456248,0.778833515742245,"Sub-Saharan Africa"
"Urethral discharge","NG",1996,"Lower and moderate",0.708542860877674,0.621592251590474,0.782504781464762,"Sub-Saharan Africa"
"Urethral discharge","NG",1996,"Lower only",0.665110842952149,0.566646030675824,0.751032818042066,"Sub-Saharan Africa"
"Urethral discharge","NG",1997,"Lower, moderate, and higher",0.711230107000988,0.63026596992465,0.780635522098502,"Sub-Saharan Africa"
"Urethral discharge","NG",1997,"Lower and moderate",0.714346929374006,0.632113222635822,0.784466598734661,"Sub-Saharan Africa"
"Urethral discharge","NG",1997,"Lower only",0.673284874995771,0.580471716971896,0.754257522123392,"Sub-Saharan Africa"
"Urethral discharge","NG",1998,"Lower, moderate, and higher",0.715931779254348,0.638194212219853,0.782654967636132,"Sub-Saharan Africa"
"Urethral discharge","NG",1998,"Lower and moderate",0.720081077993125,0.642320871012176,0.786553739337398,"Sub-Saharan Africa"
"Urethral discharge","NG",1998,"Lower only",0.681354977750714,0.59383888828179,0.757707786948733,"Sub-Saharan Africa"
"Urethral discharge","NG",1999,"Lower, moderate, and higher",0.720586974037982,0.645712558590933,0.784908600260598,"Sub-Saharan Africa"
"Urethral discharge","NG",1999,"Lower and moderate",0.725744312521853,0.652189399106867,0.788781620464945,"Sub-Saharan Africa"
"Urethral discharge","NG",1999,"Lower only",0.689317725834667,0.606695526194631,0.761409036653774,"Sub-Saharan Africa"
"Urethral discharge","NG",2000,"Lower, moderate, and higher",0.725195163718727,0.652799835528427,0.787411097349292,"Sub-Saharan Africa"
"Urethral discharge","NG",2000,"Lower and moderate",0.731335719153171,0.661692838716577,0.791166782931362,"Sub-Saharan Africa"
"Urethral discharge","NG",2000,"Lower only",0.697169928730838,0.618991895359481,0.76538680879529,"Sub-Saharan Africa"
"Urethral discharge","NG",2001,"Lower, moderate, and higher",0.729755855884218,0.659438892442622,0.790173866916721,"Sub-Saharan Africa"
"Urethral discharge","NG",2001,"Lower and moderate",0.736854463784033,0.670805445812246,0.793726516053478,"Sub-Saharan Africa"
"Urethral discharge","NG",2001,"Lower only",0.704908632437021,0.630681849102484,0.76966547577529,"Sub-Saharan Africa"
"Urethral discharge","NG",2002,"Lower, moderate, and higher",0.734268593092526,0.665617786501047,0.793203856263648,"Sub-Saharan Africa"
"Urethral discharge","NG",2002,"Lower and moderate",0.742299791160888,0.679502301093146,0.796478260184372,"Sub-Saharan Africa"
"Urethral discharge","NG",2002,"Lower only",0.712531120157838,0.641724598939553,0.774266439908043,"Sub-Saharan Africa"
"Urethral discharge","NG",2003,"Lower, moderate, and higher",0.738732952577373,0.671330759454479,0.796502544447582,"Sub-Saharan Africa"
"Urethral discharge","NG",2003,"Lower and moderate",0.747671023880887,0.687760142933042,0.799438756116817,"Sub-Saharan Africa"
"Urethral discharge","NG",2003,"Lower only",0.720034912074034,0.652087071952778,0.779205726655085,"Sub-Saharan Africa"
"Urethral discharge","NG",2004,"Lower, moderate, and higher",0.743148545910805,0.676578825703688,0.800065298368987,"Sub-Saharan Africa"
"Urethral discharge","NG",2004,"Lower and moderate",0.752967561257045,0.695558427045666,0.802622943509338,"Sub-Saharan Africa"
"Urethral discharge","NG",2004,"Lower only",0.727417764227672,0.661746793007294,0.784491089703621,"Sub-Saharan Africa"
"Urethral discharge","NG",2005,"Lower, moderate, and higher",0.747515018625241,0.681369845697002,0.803881223447437,"Sub-Saharan Africa"
"Urethral discharge","NG",2005,"Lower and moderate",0.758188878055788,0.70288055639257,0.80604266359888,"Sub-Saharan Africa"
"Urethral discharge","NG",2005,"Lower only",0.734677666566423,0.670694811835266,0.790119116515593,"Sub-Saharan Africa"
"Urethral discharge","NG",2006,"Lower, moderate, and higher",0.751832049796877,0.685718057892713,0.807933547002198,"Sub-Saharan Africa"
"Urethral discharge","NG",2006,"Lower and moderate",0.763334523115496,0.709715161934583,0.809705288555114,"Sub-Saharan Africa"
"Urethral discharge","NG",2006,"Lower only",0.741812840193896,0.6789376852453,0.796073248780585,"Sub-Saharan Africa"
"Urethral discharge","NG",2007,"Lower, moderate, and higher",0.756099351592456,0.689643152911896,0.812200465989717,"Sub-Saharan Africa"
"Urethral discharge","NG",2007,"Lower and moderate",0.768404117854736,0.716057257793725,0.813612462597142,"Sub-Saharan Africa"
"Urethral discharge","NG",2007,"Lower only",0.748821733876036,0.686497312239766,0.802323763990212,"Sub-Saharan Africa"
"Urethral discharge","NG",2008,"Lower, moderate, and higher",0.760316668781417,0.693169054919299,0.816656308864802,"Sub-Saharan Africa"
"Urethral discharge","NG",2008,"Lower and moderate",0.773397354678922,0.721909071311333,0.817759169632743,"Sub-Saharan Africa"
"Urethral discharge","NG",2008,"Lower only",0.755703019856135,0.69340787907825,0.808830293732025,"Sub-Saharan Africa"
"Urethral discharge","NG",2009,"Lower, moderate, and higher",0.764483778215504,0.696322601878776,0.821272829510158,"Sub-Saharan Africa"
"Urethral discharge","NG",2009,"Lower and moderate",0.778313995294158,0.727280384489808,0.822133312274475,"Sub-Saharan Africa"
"Urethral discharge","NG",2009,"Lower only",0.762455589032876,0.699710223673388,0.81554648971417,"Sub-Saharan Africa"
"Urethral discharge","NG",2010,"Lower, moderate, and higher",0.768600488277865,0.699132288759316,0.826020470403275,"Sub-Saharan Africa"
"Urethral discharge","NG",2010,"Lower and moderate",0.78315386893696,0.732188317380727,0.826715895831097,"Sub-Saharan Africa"
"Urethral discharge","NG",2010,"Lower only",0.769078545557105,0.70544504567279,0.822425500419669,"Sub-Saharan Africa"
"Urethral discharge","NG",2011,"Lower, moderate, and higher",0.772666638303743,0.701627178497444,0.830869482839306,"Sub-Saharan Africa"
"Urethral discharge","NG",2011,"Lower and moderate",0.78791687052848,0.736656594829455,0.831481794355595,"Sub-Saharan Africa"
"Urethral discharge","NG",2011,"Lower only",0.775571200903809,0.71064721474657,0.829424362976213,"Sub-Saharan Africa"
"Urethral discharge","NG",2012,"Lower, moderate, and higher",0.776682097974791,0.703836023416914,0.835790848186969,"Sub-Saharan Africa"
"Urethral discharge","NG",2012,"Lower and moderate",0.792602958761734,0.740714406833023,0.836400987949364,"Sub-Saharan Africa"
"Urethral discharge","NG",2012,"Lower only",0.781933067475925,0.715344068994659,0.836505226998399,"Sub-Saharan Africa"
"Urethral discharge","NG",2013,"Lower, moderate, and higher",0.780646766689088,0.705786595246188,0.840756987306307,"Sub-Saharan Africa"
"Urethral discharge","NG",2013,"Lower and moderate",0.797212154130176,0.744394978798597,0.841440125445024,"Sub-Saharan Africa"
"Urethral discharge","NG",2013,"Lower only",0.788163851796386,0.719560377735153,0.843631955064314,"Sub-Saharan Africa"
"Urethral discharge","NG",2014,"Lower, moderate, and higher",0.784560572908878,0.707505200449242,0.845742269811984,"Sub-Saharan Africa"
"Urethral discharge","NG",2014,"Lower and moderate",0.801744536905777,0.747733955233782,0.846564256861027,"Sub-Saharan Africa"
"Urethral discharge","NG",2014,"Lower only",0.794263447343996,0.723328804181447,0.850763683930072,"Sub-Saharan Africa"
"Urethral discharge","NG",2015,"Lower, moderate, and higher",0.788423473488062,0.709016353213789,0.850723345113506,"Sub-Saharan Africa"
"Urethral discharge","NG",2015,"Lower and moderate",0.806200245074544,0.750767723989354,0.851738559774288,"Sub-Saharan Africa"
"Urethral discharge","NG",2015,"Lower only",0.800231927087644,0.726697547740371,0.857851384568013,"Sub-Saharan Africa"
"Urethral discharge","NG",2016,"Lower, moderate, and higher",0.792235452981412,0.710342581241791,0.855679320407403,"Sub-Saharan Africa"
"Urethral discharge","NG",2016,"Lower and moderate",0.810579472237171,0.753531856985723,0.856929865315774,"Sub-Saharan Africa"
"Urethral discharge","NG",2016,"Lower only",0.806069535771793,0.729727029621255,0.864842028939948,"Sub-Saharan Africa"
"Urethral discharge","NG",2017,"Lower, moderate, and higher",0.795996522937481,0.711504342397837,0.860591812070983,"Sub-Saharan Africa"
"Urethral discharge","NG",2017,"Lower and moderate",0.814882465482263,0.756059850926717,0.862107817890572,"Sub-Saharan Africa"
"Urethral discharge","NG",2017,"Lower only",0.811776682004363,0.732479030977856,0.871686746832347,"Sub-Saharan Africa"
"Urethral discharge","NG",2018,"Lower, moderate, and higher",0.799706721177111,0.712520031123577,0.865444897680571,"Sub-Saharan Africa"
"Urethral discharge","NG",2018,"Lower and moderate",0.819109523239267,0.758382283539032,0.867245589193472,"Sub-Saharan Africa"
"Urethral discharge","NG",2018,"Lower only",0.817353930195994,0.735007799304484,0.878346383152772,"Sub-Saharan Africa"
"Urethral discharge","NG",2019,"Lower, moderate, and higher",0.80336611105942,0.713406053373347,0.870224995585395,"Sub-Saharan Africa"
"Urethral discharge","NG",2019,"Lower and moderate",0.82326099311795,0.76052639430907,0.872320170063765,"Sub-Saharan Africa"
"Urethral discharge","NG",2019,"Lower only",0.82280199239732,0.73735691555327,0.884792625020904,"Sub-Saharan Africa"
"Urethral discharge","NG",2020,"Lower, moderate, and higher",0.806974780737096,0.714176949340584,0.874920696939357,"Sub-Saharan Africa"
"Urethral discharge","NG",2020,"Lower and moderate",0.827337269740958,0.762516013579596,0.877312334190289,"Sub-Saharan Africa"
"Urethral discharge","NG",2020,"Lower only",0.828121720078318,0.7395600183817,0.891006569645403,"Sub-Saharan Africa"
"Urethral discharge","NG",2021,"Lower, moderate, and higher",0.810532842402767,0.714845545224683,0.879522571417542,"Sub-Saharan Africa"
"Urethral discharge","NG",2021,"Lower and moderate",0.831338792575643,0.764371728769297,0.882206389123998,"Sub-Saharan Africa"
"Urethral discharge","NG",2021,"Lower only",0.833314095891124,0.741642818581115,0.896976645421298,"Sub-Saharan Africa"
"Urethral discharge","NG",2022,"Lower, moderate, and higher",0.814040431528184,0.71542311852475,0.884022963236735,"Sub-Saharan Africa"
"Urethral discharge","NG",2022,"Lower and moderate",0.835266043771024,0.766111182965199,0.886989815914718,"Sub-Saharan Africa"
"Urethral discharge","NG",2022,"Lower only",0.838380225454862,0.743625084891688,0.902696754998091,"Sub-Saharan Africa"
"Urethral discharge","TV",1970,"Lower, moderate, and higher",0.473815604424746,0.234963567825564,0.725284108484108,"Sub-Saharan Africa"
"Urethral discharge","TV",1970,"Lower and moderate",0.47642295451764,0.226200444889994,0.739068943698681,"Sub-Saharan Africa"
"Urethral discharge","TV",1970,"Lower only",0.597845055128001,0.280435062432913,0.85008819087756,"Sub-Saharan Africa"
"Urethral discharge","TV",1971,"Lower, moderate, and higher",0.454727744166621,0.226164245990316,0.70410554904342,"Sub-Saharan Africa"
"Urethral discharge","TV",1971,"Lower and moderate",0.45695336743385,0.217642505933781,0.717932723382644,"Sub-Saharan Africa"
"Urethral discharge","TV",1971,"Lower only",0.575547544741053,0.268927032058686,0.833288739468378,"Sub-Saharan Africa"
"Urethral discharge","TV",1972,"Lower, moderate, and higher",0.435772011977699,0.217585683233679,0.68202928012464,"Sub-Saharan Africa"
"Urethral discharge","TV",1972,"Lower and moderate",0.437614412452105,0.209307899838385,0.695805572402009,"Sub-Saharan Africa"
"Urethral discharge","TV",1972,"Lower only",0.552938228767075,0.257708687199134,0.81502694049649,"Sub-Saharan Africa"
"Urethral discharge","TV",1973,"Lower, moderate, and higher",0.417002163648685,0.209228707589195,0.65912485490405,"Sub-Saharan Africa"
"Urethral discharge","TV",1973,"Lower and moderate",0.418463223579977,0.201196869729284,0.672752387808827,"Sub-Saharan Africa"
"Urethral discharge","TV",1973,"Lower only",0.530107829368565,0.246786216217358,0.795268599989284,"Sub-Saharan Africa"
"Urethral discharge","TV",1974,"Lower, moderate, and higher",0.398469825643176,0.201093554201389,0.635476423247335,"Sub-Saharan Africa"
"Urethral discharge","TV",1974,"Lower and moderate",0.399554697101706,0.193309095142756,0.648854623917812,"Sub-Saharan Africa"
"Urethral discharge","TV",1974,"Lower only",0.50715072969921,0.236164515797008,0.77399941086571,"Sub-Saharan Africa"
"Urethral discharge","TV",1975,"Lower, moderate, and higher",0.380223949756059,0.193179890485837,0.611181979985702,"Sub-Saharan Africa"
"Urethral discharge","TV",1975,"Lower and moderate",0.380940886086116,0.185643719244282,0.624209793993834,"Sub-Saharan Africa"
"Urethral discharge","TV",1975,"Lower only",0.484163435097128,0.225847228517986,0.751228587913788,"Sub-Saharan Africa"
"Urethral discharge","TV",1976,"Lower, moderate, and higher",0.36231033059224,0.185486842367888,0.586352103813781,"Sub-Saharan Africa"
"Urethral discharge","TV",1976,"Lower and moderate",0.362670464406155,0.178199376751452,0.598930377526987,"Sub-Saharan Africa"
"Urethral discharge","TV",1976,"Lower only",0.46124295924718,0.215836787947881,0.72699214557782,"Sub-Saharan Africa"
"Urethral discharge","TV",1977,"Lower, moderate, and higher",0.344771195005545,0.178013021225372,0.561108201943027,"Sub-Saharan Africa"
"Urethral discharge","TV",1977,"Lower and moderate",0.344788270922188,0.170974222190101,0.573142128990762,"Sub-Saharan Africa"
"Urethral discharge","TV",1977,"Lower only",0.43848519224631,0.206134470055535,0.701355535766913,"Sub-Saharan Africa"
"Urethral discharge","TV",1978,"Lower, moderate, and higher",0.327644869907486,0.170756551178507,0.535580307402932,"Sub-Saharan Africa"
"Urethral discharge","TV",1978,"Lower and moderate",0.327334941313941,0.163965958128997,0.546981822452937,"Sub-Saharan Africa"
"Urethral discharge","TV",1978,"Lower only",0.415983308604251,0.19674044974919,0.674415351733078,"Sub-Saharan Africa"
"Urethral discharge","TV",1979,"Lower, moderate, and higher",0.310965532028241,0.16371509639313,0.509904506749714,"Sub-Saharan Africa"
"Urethral discharge","TV",1979,"Lower and moderate",0.31034663175438,0.157171863057502,0.520594505985348,"Sub-Saharan Africa"
"Urethral discharge","TV",1979,"Lower only",0.39382627079287,0.187653861359746,0.646299823029478,"Sub-Saharan Africa"
"Urethral discharge","TV",1980,"Lower, moderate, and higher",0.294763040435709,0.15688588809182,0.484220102785769,"Sub-Saharan Africa"
"Urethral discharge","TV",1980,"Lower and moderate",0.293854835382207,0.15058881859244,0.49413037647165,"Sub-Saharan Africa"
"Urethral discharge","TV",1980,"Lower only",0.372097478242779,0.178872861928342,0.617167881052928,"Sub-Saharan Africa"
"Urethral discharge","TV",1981,"Lower, moderate, and higher",0.279062850025319,0.150265751002892,0.458666636800911,"Sub-Saharan Africa"
"Urethral discharge","TV",1981,"Lower and moderate",0.277886289508912,0.144213335725418,0.467741415083342,"Sub-Saharan Africa"
"Urethral discharge","TV",1981,"Lower only",0.350873603192076,0.170394696212739,0.587206665406824,"Sub-Saharan Africa"
"Urethral discharge","TV",1982,"Lower, moderate, and higher",0.26388600189279,0.143851129021484,0.433380905562664,"Sub-Saharan Africa"
"Urethral discharge","TV",1982,"Lower and moderate",0.262462968823772,0.138041579851036,0.44157794290839,"Sub-Saharan Africa"
"Urethral discharge","TV",1982,"Lower only",0.330223644264642,0.162215762397941,0.556627462785025,"Sub-Saharan Africa"
"Urethral discharge","TV",1983,"Lower, moderate, and higher",0.249249184575124,0.137638109913336,0.408494108563141,"Sub-Saharan Africa"
"Urethral discharge","TV",1983,"Lower and moderate",0.247602157633001,0.13206939435203,0.415785262645412,"Sub-Saharan Africa"
