"symptom","rti","year","est","lwr","upr","region","type"
"Urethral discharge","CT",2003,0.115582874696438,0.0854115344312813,0.15461042695759,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2004,0.121089805529201,0.0916221282594919,0.158382467372647,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2005,0.126821489659593,0.0981301952491832,0.162391058046269,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2006,0.13278349026106,0.10490781117139,0.166686825285363,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2007,0.13898115904663,0.111912766259173,0.171333513251401,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2008,0.145419596588429,0.119086351455565,0.176409740965559,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2009,0.152103610568843,0.126352271020384,0.182009835288889,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2010,0.159037672126192,0.133617421729385,0.188243270150624,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2011,0.16622587050179,0.140775441177255,0.195231957053213,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2012,0.173671866242022,0.147714756961282,0.203103298832833,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2013,0.181378843257987,0.154333539812962,0.211975564452625,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2014,0.189349460095728,0.160560682653773,0.221935386705475,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2015,0.197585800821129,0.166373288033146,0.233017167394562,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2016,0.206089325974331,0.171797465444098,0.245199550088173,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2017,0.214860824097748,0.176891227701255,0.258421764728933,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2018,0.22390036438822,0.181722679605499,0.272606149742196,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2019,0.233207251066098,0.186355245918859,0.287673761743606,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2020,0.242779980090583,0.19084170868225,0.303550713393569,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2021,0.252616198879906,0.195223644936483,0.320168752640211,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","CT",2022,0.262712669715365,0.199533026812097,0.337463563624425,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1970,0.207097418714544,0.0294626827490304,0.692046267121311,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1971,0.201611948079771,0.0299292444403181,0.673934142548972,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1972,0.196235813933307,0.0304024120069394,0.655291595741176,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1973,0.190968748072843,0.0308822190724196,0.636163279094387,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1974,0.185810371462679,0.0313686924885052,0.616599697707217,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1975,0.18076019940769,0.0318618512562392,0.596656805408739,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1976,0.17581764677314,0.0323617052695653,0.576395463749233,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1977,0.170982033227583,0.0328682538472221,0.555880771846382,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1978,0.166252588487436,0.0333814840110908,0.535181280625965,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1979,0.161628457543161,0.0339013684595817,0.514368110318309,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1980,0.157108705848447,0.0344278631725713,0.493513994709238,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1981,0.152692324455164,0.0349609045691859,0.472692279266872,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1982,0.14837823507833,0.0355004061202923,0.451975902608207,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1983,0.144165295076706,0.0360462542927964,0.431436391656605,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1984,0.140052302336092,0.0365983036709905,0.411142900209239,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1985,0.13603800004369,0.0371563710591037,0.391161318534535,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1986,0.132121081343322,0.0377202283159206,0.371553478218652,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1987,0.128300193862498,0.0382895936029016,0.352376472036193,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1988,0.124573944103633,0.0388641206364357,0.333682103461255,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1989,0.120940901692868,0.0394433854156547,0.315516474923976,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1990,0.117399603481078,0.0400268697403478,0.297919718420914,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1991,0.113948557492738,0.0406139406267434,0.280925866941828,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1992,0.110586246719302,0.041203824456598,0.264562860663143,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1993,0.107311132754701,0.0417955743375378,0.248852678189703,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1994,0.104121659271437,0.0423880286869186,0.233811580427588,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1995,0.101016255336566,0.0429797584535401,0.219450452978509,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1996,0.0979933385675918,0.0435689996427662,0.205775232204389,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1997,0.0950513181290015,0.0441535669135374,0.192787400158454,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1998,0.0921885975707593,0.0447307430257559,0.180484534130879,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",1999,0.0894035775106592,0.0452971380023008,0.168860897159148,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2000,0.0866946581629239,0.045848511415872,0.157908055830985,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2001,0.0840602417158833,0.0463795519604358,0.147615510150898,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2002,0.081498734561958,0.0468836116361658,0.137971316215392,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2003,0.0790085493835092,0.0473523989488686,0.128962675909129,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2004,0.0765881070984078,0.0477756469227448,0.12057646232367,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2005,0.0742358386694229,0.0481407826952544,0.112799658165887,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2006,0.0719501867817305,0.0484326171281588,0.105619739353066,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2007,0.0697296073930072,0.0486329997529544,0.0990251964026156,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2008,0.0675725711607042,0.0487201721613032,0.0930067241694763,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2009,0.065477564751184,0.0486671400167516,0.0875601488487615,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2010,0.0634430920354724,0.048437854117927,0.0826927486677204,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2011,0.0614676751764059,0.0479799441116495,0.0784345899437063,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2012,0.0595498556119683,0.0472156381800015,0.0748530256590648,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2013,0.057688194939594,0.0460451454302674,0.0720529559879254,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2014,0.0558812757061804,0.0443961708620398,0.0701195149008151,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2015,0.0541277021085004,0.0423087054236069,0.0690104378300362,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2016,0.052426100608634,0.0399347846805191,0.0685456496453634,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2017,0.0507751204689568,0.0374404433100707,0.0685209563885125,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2018,0.0491734342111255,0.034943674399084,0.0687848198264358,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2019,0.0476197380033951,0.0325137647506205,0.0692416944450548,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2020,0.0461127519804864,0.030187878709823,0.069833484083307,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2021,0.0446512205000998,0.0279843628481524,0.0705242768995639,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","MG",2022,0.0432339123400437,0.0259107785475056,0.0712911145381503,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1970,0.480458586256972,0.189923524915662,0.784839704195175,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1971,0.48714130260963,0.199192259207222,0.783886099443239,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1972,0.493828619188675,0.208793230043516,0.782933048999592,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1973,0.500518144716769,0.218726653006404,0.781980867860024,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1974,0.507207484755027,0.22899152111646,0.781029903987902,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1975,0.513894245130107,0.239585521825665,0.780080542685867,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1976,0.520576035360487,0.250504959017459,0.779133211678073,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1977,0.527250472071524,0.26174468139905,0.778188387039976,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1978,0.533915182388934,0.273298018667564,0.777246600143277,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1979,0.540567807300451,0.285156726786574,0.776308445822071,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1980,0.547206004975593,0.297310943616622,0.775374592014746,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1981,0.553827454033663,0.309749155996326,0.774445791197562,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1982,0.560429856750396,0.322458179163187,0.773522894004161,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1983,0.567010942193979,0.335423149129597,0.772606865525499,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1984,0.57356846928151,0.348627528283337,0.771698804913848,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1985,0.580100229747395,0.362053124056435,0.770799969081747,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1986,0.586604051015589,0.375680119993401,0.76991180150451,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1987,0.593077798968108,0.389487117939035,0.769035967419895,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1988,0.599519380602698,0.403451189342506,0.76817439709342,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1989,0.605926746573137,0.417547932817268,0.767329339313329,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1990,0.612297893606181,0.431751534075548,0.766503427936608,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1991,0.618630866789742,0.446034823128775,0.765699765182474,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1992,0.624923761727524,0.460369322152215,0.764922026535875,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1993,0.631174726555924,0.474725275574038,0.764174593676406,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1994,0.637381963819634,0.489071651666837,0.763462723906595,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1995,0.64354373220302,0.503376102081687,0.762792767254847,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1996,0.649658348114964,0.517604862275361,0.762172445904927,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1997,0.655724187125492,0.53172257163241,0.76161121491978,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1998,0.661739685253114,0.545691987519571,0.761120728229669,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",1999,0.667703340102408,0.55947356337137,0.760715438848949,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2000,0.673613711851991,0.57302485930425,0.760413365388763,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2001,0.679469424093543,0.586299759271642,0.760237053878388,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2002,0.685269164523162,0.599247490267925,0.760214746140776,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2003,0.691011685486801,0.611811491547212,0.760381718418259,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2004,0.696695804382079,0.623928285326126,0.760781654918873,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2005,0.702320403919209,0.635526668418493,0.761467751426525,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2006,0.707884432244234,0.646527748050127,0.762503019651712,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2007,0.713386902928189,0.656846455678309,0.763959092213667,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2008,0.718826894826164,0.666394954536112,0.765912936584304,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2009,0.72420355181061,0.67508770184585,0.768441431678349,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2010,0.729516082383542,0.682847341711216,0.771614388419674,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2011,0.734763759172542,0.689611149585505,0.775486413018311,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2012,0.739945918315766,0.695339464336152,0.780086918515554,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2013,0.745061958741305,0.700027950554899,0.785407653261909,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2014,0.750111341346473,0.703721178903,0.791391111208819,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2015,0.755093588082723,0.706516748747937,0.797929688663755,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2016,0.760008280951981,0.708549553062139,0.804883357241148,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2017,0.764855060920311,0.709963403454106,0.812107422158804,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2018,0.76963362675482,0.710888254894634,0.819473616990846,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2019,0.77434373378978,0.711430740391155,0.826878343667445,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2020,0.778985192627893,0.711674101956431,0.834242191448835,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2021,0.78355786778262,0.711681913930703,0.84150603398866,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","NG",2022,0.78806167626742,0.71150242692932,0.848626638332086,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1970,0.557453765011321,0.153084709745747,0.897732342626632,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1971,0.537371228415122,0.148499072519426,0.885537779344332,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1972,0.517166700876332,0.144025144802894,0.872098362519438,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1973,0.496905888083501,0.139661487781955,0.85733764839612,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1974,0.476655231662815,0.135406588502161,0.841186562215062,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1975,0.456481040218063,0.131258865150585,0.823586643578254,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1976,0.436448624058948,0.127216672044733,0.804493609078427,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1977,0.416621457490302,0.123278304294363,0.783881108785912,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1978,0.397060391236886,0.119442002098758,0.76174450083625,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1979,0.377822935250092,0.115705954637537,0.7381044171187,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1980,0.358962628947453,0.112068303506928,0.713009850208096,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1981,0.340528512091748,0.108527145645234,0.686540465918664,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1982,0.32256470527573,0.10508053568042,0.658807846137692,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1983,0.305110104604554,0.101726487618589,0.629955400346233,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1984,0.28819819091291,0.0984629757738097,0.600156755271199,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1985,0.271856949939531,0.095287934815961,0.5696125387129,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1986,0.256108896485431,0.0921992587826729,0.53854560732565,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1987,0.240971192827649,0.089194798861989,0.50719491407029,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1988,0.226455849615537,0.0862723597017978,0.475808349669233,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1989,0.212569996156111,0.0834296939373865,0.444635002933801,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1990,0.199316206366984,0.0806644945462902,0.413917349566805,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1991,0.186692866671252,0.0779743845361907,0.383883887174849,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1992,0.174694572633996,0.0753569033435764,0.354742684401249,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1993,0.163312542086104,0.0728094891664523,0.326676212713203,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1994,0.152535033734244,0.0703294562764565,0.299837696626589,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1995,0.14234776170674,0.0679139661674587,0.274349072330203,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1996,0.132734298034365,0.0655599912334445,0.250300505935656,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1997,0.123676456627777,0.0632642696032145,0.227751307215391,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1998,0.11515465382099,0.0610232499418866,0.206731992756111,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",1999,0.107148241951548,0.0588330257325303,0.187247207105979,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2000,0.0996358137075579,0.0566892602366675,0.169279198828356,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2001,0.0925954760687329,0.0545871066869958,0.152791563321544,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2002,0.0860050935944469,0.0525211340817928,0.137732997107647,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2003,0.0798425015676573,0.0504852775022829,0.124040851732939,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2004,0.0740856900978582,0.0484728411143501,0.111644327468563,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2005,0.0687129607324909,0.0464765837820705,0.10046721578254,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2006,0.0637030574410554,0.0444888919990015,0.0904302065707093,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2007,0.0590352740376474,0.04250196076663,0.0814529494134847,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2008,0.054689540214132,0.0405077327141508,0.0734563030328687,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2009,0.050646488385308,0.0384971112260055,0.0663654610796069,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2010,0.0468875035155734,0.0364577959435342,0.0601147516696498,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2011,0.0433947580184095,0.0343703556302916,0.0546545272372589,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2012,0.040151233708211,0.0322041378487504,0.0499582198712882,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2013,0.0371407326494159,0.0299218319239153,0.0460186364083883,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2014,0.0343478785994894,0.0275103339499955,0.0428100470199422,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2015,0.0317581105872826,0.0250232727349378,0.0402307873508645,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2016,0.0293576700122903,0.0225641290476637,0.038116826966969,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2017,0.0271335824976458,0.0202235542032948,0.0363171285519162,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2018,0.0250736355834576,0.0180523850509727,0.0347291313066651,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2019,0.0231663532094704,0.016069897024715,0.0332905703221235,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2020,0.0214009678083993,0.0142772431796747,0.0319638629421022,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2021,0.0197673907143954,0.0126663820385194,0.03072547057714,"Sub-Saharan Africa","Unadjusted"
"Urethral discharge","TV",2022,0.0182561814852178,0.011225005798049,0.0295599140078587,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1970,0.990315203208753,0.952707908313575,0.998077043558949,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1971,0.987992782511568,0.94418894995464,0.997507517558241,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1972,0.985121810754193,0.934229165642456,0.996770498180581,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1973,0.981577178869067,0.922622269032948,0.995817355063731,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1974,0.977207600025804,0.909146872187801,0.994585693755771,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1975,0.97183137322884,0.893571122111857,0.992995671309308,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1976,0.965232131228842,0.875659893429971,0.990945456226165,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1977,0.957155003471249,0.855185012024425,0.988305718264179,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1978,0.947303873843883,0.831938817328242,0.984913078480986,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1979,0.935340734884651,0.80575104408568,0.980562548752345,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1980,0.920888519293054,0.776508489009087,0.974999175378479,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1981,0.903539173303474,0.744176232268455,0.967909417062941,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1982,0.882869012179167,0.708818380446555,0.958913285573478,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1983,0.858463373075175,0.670615542551616,0.94755900567659,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1984,0.829951981415341,0.629875779217012,0.933322922761703,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1985,0.797054969051027,0.587035845103822,0.915618521582305,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1986,0.759636923692325,0.542650381952734,0.893819450566368,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1987,0.717762838554155,0.497368341060251,0.867301808948098,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1988,0.671746087785076,0.451898078072371,0.835509730699822,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1989,0.622175990922025,0.406964770317445,0.798044368991356,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1990,0.569912948843718,0.363265438331532,0.754768988417771,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1991,0.516043864374702,0.321427400437568,0.705912668941052,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1992,0.461799338758,0.281975269339097,0.652145325591001,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1993,0.408444491726401,0.245309837899426,0.594593142183112,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1994,0.357163214406936,0.211699933618568,0.534772017464878,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1995,0.308957735417909,0.18128617217889,0.474438495626483,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1996,0.264580604310395,0.154093994104505,0.415385777103169,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1997,0.224506751862892,0.130052639345702,0.359233258498881,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1998,0.188943147148005,0.109016748438502,0.307260121821404,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",1999,0.157866276965952,0.090787848722846,0.260315771351344,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2000,0.131074788984774,0.0751338107601162,0.218812571649658,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2001,0.108245653162808,0.0618052051656452,0.182783006444829,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2002,0.0889854507051293,0.0505481997462434,0.151972363636404,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2003,0.0728721806104779,0.0411141430196388,0.125939374746128,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2004,0.0594861432226273,0.0332662776674522,0.104145684348292,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2005,0.0484305674674554,0.0267841462258833,0.0860248467025738,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2006,0.0393437323429019,0.0214662372099172,0.0710292156892039,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2007,0.0319046604466511,0.0171313258736701,0.0586575800491851,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2008,0.0258343344402983,0.013618843891094,0.048468184928988,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2009,0.0208940490563357,0.0107885102321595,0.040081846356658,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2010,0.0168821197238189,0.00851939294498551,0.0331790826299,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2011,0.0136298093495681,0.00670854530654014,0.02749414699856,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2012,0.010997042255557,0.00526935244332304,0.0228078746024269,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2013,0.00886825456575659,0.00412971858729013,0.0189404893567539,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2014,0.00714857518392257,0.0032302114639644,0.0157449760369578,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2015,0.00576042772111265,0.00252225831024374,0.0131012765133899,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2016,0.00464057803339177,0.00196646170659187,0.0109113666455533,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2017,0.00373761310203559,0.00153107750709477,0.00909516415912935,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2018,0.00300981604409491,0.00119067500069432,0.00758717085234671,"Sub-Saharan Africa","Unadjusted"
"Genital ulcer","HD",2019,0.00242339266074211,0.000924982544241536,0.00633373909514683,"Sub-Saharan Africa","Unadjusted"
