"symptom","region","rti","year","est","lwr","upr"
"Vaginal discharge","Southern Africa","NG",1996,0.0993850859003177,0.0563264818913617,0.169449195215363
"Vaginal discharge","Southern Africa","NG",1997,0.10080245743002,0.0586221916608392,0.167918899651227
"Vaginal discharge","Southern Africa","NG",1998,0.102237748017319,0.060949292348354,0.166535668077518
"Vaginal discharge","Southern Africa","NG",1999,0.103691118550804,0.0632960786609953,0.165316143688361
"Vaginal discharge","Southern Africa","NG",2000,0.10516272946474,0.0656482769381364,0.164279598759661
"Vaginal discharge","Southern Africa","NG",2001,0.106652740672492,0.0679887928372688,0.16344817532004
"Vaginal discharge","Southern Africa","NG",2002,0.108161311498303,0.0702975580736968,0.16284702528156
"Vaginal discharge","Southern Africa","NG",2003,0.109688600607431,0.0725515539325803,0.162504272236133
"Vaginal discharge","Southern Africa","NG",2004,0.111234765934633,0.074725107615094,0.162450698785441
"Vaginal discharge","Southern Africa","NG",2005,0.112799964611008,0.0767905612016193,0.162719059557848
"Vaginal discharge","Southern Africa","NG",2006,0.114384352889179,0.0787193863791473,0.16334294671026
"Vaginal discharge","Southern Africa","NG",2007,0.115988086066837,0.0804837464326981,0.164355206370885
"Vaginal discharge","Southern Africa","NG",2008,0.117611318408628,0.0820583890407607,0.165786022451579
"Vaginal discharge","Southern Africa","NG",2009,0.119254203066411,0.0834226155672202,0.167660922121073
"Vaginal discharge","Southern Africa","NG",2010,0.120916891997872,0.0845619718802482,0.169999057910018
"Vaginal discharge","Southern Africa","NG",2011,0.12259953588352,0.0854693068328282,0.172812120334612
"Vaginal discharge","Southern Africa","NG",2012,0.12430228404206,0.0861449748844666,0.176104104603352
"Vaginal discharge","Southern Africa","NG",2013,0.126025284344172,0.0865961772654793,0.179871937074771
"Vaginal discharge","Southern Africa","NG",2014,0.127768683124698,0.0868356476713815,0.184106755575568
"Vaginal discharge","Southern Africa","NG",2015,0.129532625093254,0.086880006984881,0.1887955192086
"Vaginal discharge","Southern Africa","NG",2016,0.131317253243302,0.0867481089425454,0.193922625892838
"Vaginal discharge","Southern Africa","NG",2017,0.133122708759676,0.0864596087864908,0.199471305788235
"Vaginal discharge","Southern Africa","NG",2018,0.134949130924615,0.0860338689998675,0.205424676735612
"Vaginal discharge","Southern Africa","NG",2019,0.13679665702231,0.0854892170550092,0.211766447048295
"Vaginal discharge","Southern Africa","NG",2020,0.138665422241995,0.0848425091981396,0.21848131193432
"Vaginal discharge","Southern Africa","NG",2021,0.140555559579626,0.0841089293749824,0.225555114784575
"Vaginal discharge","Southern Africa","NG",2022,0.142467199738168,0.0833019516777272,0.232974845322154
"Vaginal discharge","Southern Africa","TV",1970,0.788462326779377,0.522498802320141,0.92698733725372
"Vaginal discharge","Southern Africa","TV",1971,0.777833249876353,0.514122504744934,0.920536791260884
"Vaginal discharge","Southern Africa","TV",1972,0.766828038995687,0.505719587658977,0.913575386375777
"Vaginal discharge","Southern Africa","TV",1973,0.75544907195528,0.497293331593545,0.906073201112422
"Vaginal discharge","Southern Africa","TV",1974,0.743700403330609,0.488846946230571,0.898000438016957
"Vaginal discharge","Southern Africa","TV",1975,0.731587849258805,0.480383550825983,0.889327813863112
"Vaginal discharge","Southern Africa","TV",1976,0.719119059739584,0.47190615311093,0.880027011603336
"Vaginal discharge","Southern Africa","TV",1977,0.70630357618255,0.463417626489997,0.870071195117974
"Vaginal discharge","Southern Africa","TV",1978,0.693152872029536,0.454920685322493,0.859435585807875
"Vaginal discharge","Southern Africa","TV",1979,0.679680374427432,0.44641785803542,0.848098097595749
"Vaginal discharge","Southern Africa","TV",1980,0.665901465144413,0.437911457775281,0.836040023947312
"Vaginal discharge","Southern Africa","TV",1981,0.651833459211339,0.429403550260849,0.823246767142712
"Vaginal discharge","Southern Africa","TV",1982,0.637495560128099,0.420895918452093,0.809708596318186
"Vaginal discharge","Southern Africa","TV",1983,0.622908790896137,0.412390023604117,0.795421416909397
"Vaginal discharge","Southern Africa","TV",1984,0.60809590061476,0.403886962234077,0.7803875302722
"Vaginal discharge","Southern Africa","TV",1985,0.59308124689774,0.395387418501029,0.76461635870077
"Vaginal discharge","Southern Africa","TV",1986,0.577890654913489,0.386891611495749,0.748125108119262
"Vaginal discharge","Southern Africa","TV",1987,0.562551254408975,0.37839923697854,0.730939338728081
"Vaginal discharge","Southern Africa","TV",1988,0.547091296625631,0.369909403216514,0.71309341316888
"Vaginal discharge","Southern Africa","TV",1989,0.531539953534602,0.361420560800734,0.694630792614223
"Vaginal discharge","Southern Africa","TV",1990,0.515927102288827,0.352930426731078,0.675604153770941
"Vaginal discharge","Southern Africa","TV",1991,0.500283098192098,0.344435903733751,0.656075304142277
"Vaginal discharge","Southern Africa","TV",1992,0.484638539803571,0.335932996851283,0.636114878854374
"Vaginal discharge","Southern Africa","TV",1993,0.469024030017138,0.327416730992638,0.615801809511502
"Vaginal discharge","Southern Africa","TV",1994,0.453469937068914,0.318881075579911,0.595222563242716
"Vaginal discharge","Southern Africa","TV",1995,0.438006159428173,0.310318885955679,0.574470157448658
"Vaginal discharge","Southern Africa","TV",1996,0.422661898417138,0.301721876119864,0.553642961697652
"Vaginal discharge","Southern Africa","TV",1997,0.40746544218789,0.293080643888097,0.532843301686088
"Vaginal discharge","Southern Africa","TV",1998,0.392443964369586,0.284384777722121,0.512175880335803
"Vaginal discharge","Southern Africa","TV",1999,0.377623340299362,0.275623083765558,0.491746027749464
"Vaginal discharge","Southern Africa","TV",2000,0.363027983282232,0.266783980504625,0.471657785880316
"Vaginal discharge","Southern Africa","TV",2001,0.348680702807645,0.257856113802243,0.452011828285098
"Vaginal discharge","Southern Africa","TV",2002,0.334602586102979,0.248829241455975,0.432903215604824
"Vaginal discharge","Southern Africa","TV",2003,0.320812903847315,0.239695416371728,0.414419001292833
"Vaginal discharge","Southern Africa","TV",2004,0.307329040321427,0.230450452860829,0.396635738197114
"Vaginal discharge","Southern Africa","TV",2005,0.294166447749669,0.221095587155281,0.379616999934491
"Vaginal discharge","Southern Africa","TV",2006,0.281338624111368,0.211639147444482,0.363411115937778
"Vaginal discharge","Southern Africa","TV",2007,0.268857113275659,0.20209795455784,0.348049402443086
"Vaginal discharge","Southern Africa","TV",2008,0.256731525953316,0.192498123216922,0.333545212886363
"Vaginal discharge","Southern Africa","TV",2009,0.244969579667701,0.182874969913618,0.319894086432812
"Vaginal discharge","Southern Africa","TV",2010,0.233577155726897,0.173271876722668,0.307075123291466
"Vaginal discharge","Southern Africa","TV",2011,0.222558371029806,0.163738181560462,0.295053489445129
"Vaginal discharge","Southern Africa","TV",2012,0.211915662457468,0.15432638892761,0.283783727103959
"Vaginal discharge","Southern Africa","TV",2013,0.201649881581764,0.145089135768584,0.27321340568412
"Vaginal discharge","Southern Africa","TV",2014,0.191760397460308,0.136076357710503,0.263286638204611
"Vaginal discharge","Southern Africa","TV",2015,0.182245205370685,0.127332995395127,0.253947095569582
"Vaginal discharge","Southern Africa","TV",2016,0.1731010394609,0.118897416596737,0.245140318200604
"Vaginal discharge","Southern Africa","TV",2017,0.164323487447201,0.11080057124043,0.236815286637596
"Vaginal discharge","Southern Africa","TV",2018,0.155907105666944,0.103065784136328,0.2289253288858
"Vaginal discharge","Southern Africa","TV",2019,0.147845532985042,0.0957090347875486,0.221428501621244
"Vaginal discharge","Southern Africa","TV",2020,0.140131602250463,0.0887395645764151,0.214287595108469
"Vaginal discharge","Southern Africa","TV",2021,0.13275744819816,0.0821606709094725,0.207469895759582
"Vaginal discharge","Southern Africa","TV",2022,0.125714610886263,0.0759705791477528,0.200946811940794
"Vaginal discharge","Southern Africa","None",1970,0.408617710864299,0.106827888176052,0.799663892767716
"Vaginal discharge","Southern Africa","None",1971,0.404626809048528,0.109132526751636,0.790374821142611
"Vaginal discharge","Southern Africa","None",1972,0.400648478650888,0.111474854699757,0.780783181689915
"Vaginal discharge","Southern Africa","None",1973,0.39668320195702,0.113854658205595,0.770891046626066
"Vaginal discharge","Southern Africa","None",1974,0.392731454533729,0.116271634276981,0.760701718279375
"Vaginal discharge","Southern Africa","None",1975,0.388793705019896,0.118725379770709,0.750219797800116
"Vaginal discharge","Southern Africa","None",1976,0.384870414924727,0.121215378877604,0.73945124868281
"Vaginal discharge","Southern Africa","None",1977,0.380962038433522,0.123740988802692,0.728403454120865
"Vaginal discharge","Southern Africa","None",1978,0.377069022221081,0.126301423324762,0.717085267285882
"Vaginal discharge","Southern Africa","None",1979,0.373191805272899,0.128895733856192,0.705507053737217
"Vaginal discharge","Southern Africa","None",1980,0.369330818714256,0.131522787546464,0.693680725326668
"Vaginal discharge","Southern Africa","None",1981,0.365486485647311,0.134181241878038,0.681619765172741
"Vaginal discharge","Southern Africa","None",1982,0.361659220996283,0.136869515087032,0.669339243543034
"Vaginal discharge","Southern Africa","None",1983,0.35784943136081,0.139585751598583,0.656855824805911
"Vaginal discharge","Southern Africa","None",1984,0.354057514877531,0.142327781491456,0.644187765997605
"Vaginal discharge","Southern Africa","None",1985,0.350283861089963,0.145093072791232,0.631354908001934
"Vaginal discharge","Southern Africa","None",1986,0.346528850826687,0.147878675127107,0.618378660861092
"Vaginal discharge","Southern Africa","None",1987,0.342792856087893,0.150681152963713,0.605281985331636
"Vaginal discharge","Southern Africa","None",1988,0.339076239940273,0.153496506224838,0.592089373474252
"Vaginal discharge","Southern Africa","None",1989,0.335379356420276,0.156320075648236,0.578826831823598
"Vaginal discharge","Southern Africa","None",1990,0.331702550445703,0.159146429638893,0.565521871527839
"Vaginal discharge","Southern Africa","None",1991,0.328046157735628,0.161969228715332,0.552203510774794
"Vaginal discharge","Southern Africa","None",1992,0.32441050473859,0.164781062873505,0.538902295820749
"Vaginal discharge","Southern Africa","None",1993,0.320795908569029,0.167573256350583,0.52565034797609
"Vaginal discharge","Southern Africa","None",1994,0.31720267695189,0.170335633422182,0.512481444906493
"Vaginal discharge","Southern Africa","None",1995,0.313631108175327,0.17305623815017,0.499431145435021
"Vaginal discharge","Southern Africa","None",1996,0.310081491051438,0.175721000679847,0.486536967409491
"Vaginal discharge","Southern Africa","None",1997,0.306554104884919,0.1783133432433,0.473838627650304
"Vaginal discharge","Southern Africa","None",1998,0.303049219449559,0.180813721280782,0.461378350695723
"Vaginal discharge","Southern Africa","None",1999,0.299567094972446,0.183199100390794,0.449201247669071
"Vaginal discharge","Southern Africa","None",2000,0.296107982125777,0.18544238026119,0.437355756009925
"Vaginal discharge","Southern Africa","None",2001,0.292672122026137,0.187511795370589,0.42589411199171
"Vaginal discharge","Southern Africa","None",2002,0.289259746241121,0.189370353058809,0.41487279692034
"Vaginal discharge","Southern Africa","None",2003,0.28587107680314,0.190975416719142,0.404352850508156
"Vaginal discharge","Southern Africa","None",2004,0.282506326230276,0.19227860741455,0.394399879101983
"Vaginal discharge","Southern Africa","None",2005,0.279165697554022,0.193226275939483,0.385083507447168
"Vaginal discharge","Southern Africa","None",2006,0.275849384353736,0.193760867959524,0.376475951778802
"Vaginal discharge","Southern Africa","None",2007,0.272557570797656,0.193823519904124,0.368649376713551
"Vaginal discharge","Southern Africa","None",2008,0.269290431690282,0.193358107617406,0.361671813823808
"Vaginal discharge","Southern Africa","None",2009,0.266048132525966,0.192316647637291,0.355601741667852
"Vaginal discharge","Southern Africa","None",2010,0.262830829548502,0.190665418685619,0.350481959119016
"Vaginal discharge","Southern Africa","None",2011,0.259638669816549,0.188390589420324,0.346333965178786
"Vaginal discharge","Southern Africa","None",2012,0.256471791274685,0.185501842701694,0.34315435409939
"Vaginal discharge","Southern Africa","None",2013,0.25333032282989,0.182032799786859,0.340914421353669
"Vaginal discharge","Southern Africa","None",2014,0.250214384433279,0.178037972156858,0.339563251607214
"Vaginal discharge","Southern Africa","None",2015,0.247124087166871,0.173587067698298,0.3390334607697
"Vaginal discharge","Southern Africa","None",2016,0.244059533335184,0.168758167683315,0.33924807445067
"Vaginal discharge","Southern Africa","None",2017,0.241020816561483,0.16363128987559,0.340127026259092
"Vaginal discharge","Southern Africa","None",2018,0.238008021888441,0.158283332700715,0.341592279798381
"Vaginal discharge","Southern Africa","None",2019,0.235021225883031,0.152784743573749,0.343571230098539
"Vaginal discharge","Southern Africa","None",2020,0.232060496745435,0.147197767160915,0.34599852760532
"Vaginal discharge","Southern Africa","None",2021,0.229125894421769,0.141575895541237,0.348816701733981
"Vaginal discharge","Southern Africa","None",2022,0.226217470720409,0.135964107205275,0.351975996110987
"Vaginal discharge","Eastern Africa","BV",1970,0.411368837632583,0.100240080526378,0.814261342703923
"Vaginal discharge","Eastern Africa","BV",1971,0.413989252887849,0.10590595057427,0.808185569260999
"Vaginal discharge","Eastern Africa","BV",1972,0.416614546078005,0.111837094056512,0.801983635187145
"Vaginal discharge","Eastern Africa","BV",1973,0.419244576983153,0.118039224374521,0.795658931818483
"Vaginal discharge","Eastern Africa","BV",1974,0.421879204322111,0.124517270356579,0.789215542363235
"Vaginal discharge","Eastern Africa","BV",1975,0.424518285781275,0.131275228026778,0.782658313867329
"Vaginal discharge","Eastern Africa","BV",1976,0.42716167804397,0.138315996502851,0.775992938745301
"Vaginal discharge","Eastern Africa","BV",1977,0.429809236820272,0.14564119652746,0.769226047768134
"Vaginal discharge","Eastern Africa","BV",1978,0.432460816877301,0.153250969878469,0.762365316825115
"Vaginal discharge","Eastern Africa","BV",1979,0.435116272069945,0.161143757566507,0.755419590293627
